generation,best_fitness,average_fitness,std_dev_fitness,mutation_rate,mutation_strength,best_weight_0,best_weight_1,best_weight_2,best_weight_3,best_weight_4,best_weight_5,best_weight_6
47,2971.20,1551.25,949.08,0.1750,0.1850,-0.5625821107876533,-0.3496926099236629,-0.42892582107205346,-0.7317535310412904,0.7019747652391948,0.3439016221524565,-0.08220933313780937
48,2971.20,1518.39,938.79,0.1900,0.2000,-0.5625821107876533,-0.3496926099236629,-0.42892582107205346,-0.7317535310412904,0.7019747652391948,0.3439016221524565,-0.08220933313780937
49,2971.20,1488.70,884.09,0.2050,0.2150,-0.5625821107876533,-0.3496926099236629,-0.42892582107205346,-0.7317535310412904,0.7019747652391948,0.3439016221524565,-0.08220933313780937
50,2971.20,1335.41,847.41,0.2200,0.2300,-0.5625821107876533,-0.3496926099236629,-0.42892582107205346,-0.7317535310412904,0.7019747652391948,0.3439016221524565,-0.08220933313780937
51,2971.20,1306.62,817.18,0.2350,0.2450,-0.5625821107876533,-0.3496926099236629,-0.42892582107205346,-0.7317535310412904,0.7019747652391948,0.3439016221524565,-0.08220933313780937
52,2971.20,1338.48,817.05,0.2500,0.2600,-0.5625821107876533,-0.3496926099236629,-0.42892582107205346,-0.7317535310412904,0.7019747652391948,0.3439016221524565,-0.08220933313780937
53,2971.20,1285.00,814.25,0.2650,0.2750,-0.5625821107876533,-0.3496926099236629,-0.42892582107205346,-0.7317535310412904,0.7019747652391948,0.3439016221524565,-0.08220933313780937
54,2971.20,1246.12,748.71,0.2800,0.2900,-0.5625821107876533,-0.3496926099236629,-0.42892582107205346,-0.7317535310412904,0.7019747652391948,0.3439016221524565,-0.08220933313780937
55,2971.20,1162.86,707.56,0.2950,0.3050,-0.5625821107876533,-0.3496926099236629,-0.42892582107205346,-0.7317535310412904,0.7019747652391948,0.3439016221524565,-0.08220933313780937
56,2971.20,1167.59,739.20,0.3000,0.3200,-0.5625821107876533,-0.3496926099236629,-0.42892582107205346,-0.7317535310412904,0.7019747652391948,0.3439016221524565,-0.08220933313780937
57,2971.20,1215.92,806.05,0.3000,0.3350,-0.5625821107876533,-0.3496926099236629,-0.42892582107205346,-0.7317535310412904,0.7019747652391948,0.3439016221524565,-0.08220933313780937
58,2971.20,1216.23,712.52,0.3000,0.3500,-0.5625821107876533,-0.3496926099236629,-0.42892582107205346,-0.7317535310412904,0.7019747652391948,0.3439016221524565,-0.08220933313780937
59,2971.20,1146.87,689.98,0.3000,0.3650,-0.5625821107876533,-0.3496926099236629,-0.42892582107205346,-0.7317535310412904,0.7019747652391948,0.3439016221524565,-0.08220933313780937
60,2971.20,1099.55,678.27,0.3000,0.3800,-0.5625821107876533,-0.3496926099236629,-0.42892582107205346,-0.7317535310412904,0.7019747652391948,0.3439016221524565,-0.08220933313780937
61,2971.20,1241.15,805.49,0.3000,0.3950,-0.5625821107876533,-0.3496926099236629,-0.42892582107205346,-0.7317535310412904,0.7019747652391948,0.3439016221524565,-0.08220933313780937
62,2971.20,1183.34,791.55,0.3000,0.4100,-0.5625821107876533,-0.3496926099236629,-0.42892582107205346,-0.7317535310412904,0.7019747652391948,0.3439016221524565,-0.08220933313780937
63,2971.20,1186.79,809.94,0.3000,0.4250,-0.5625821107876533,-0.3496926099236629,-0.42892582107205346,-0.7317535310412904,0.7019747652391948,0.3439016221524565,-0.08220933313780937
64,2971.20,1158.18,789.94,0.3000,0.4400,-0.5625821107876533,-0.3496926099236629,-0.42892582107205346,-0.7317535310412904,0.7019747652391948,0.3439016221524565,-0.08220933313780937
65,2971.20,1195.26,798.32,0.3000,0.4500,-0.5625821107876533,-0.3496926099236629,-0.42892582107205346,-0.7317535310412904,0.7019747652391948,0.3439016221524565,-0.08220933313780937
66,2971.20,1106.90,718.27,0.3000,0.4500,-0.5625821107876533,-0.3496926099236629,-0.42892582107205346,-0.7317535310412904,0.7019747652391948,0.3439016221524565,-0.08220933313780937
67,2971.20,1125.54,708.78,0.3000,0.4500,-0.5625821107876533,-0.3496926099236629,-0.42892582107205346,-0.7317535310412904,0.7019747652391948,0.3439016221524565,-0.08220933313780937
68,2971.20,1139.28,725.26,0.3000,0.4500,-0.5625821107876533,-0.3496926099236629,-0.42892582107205346,-0.7317535310412904,0.7019747652391948,0.3439016221524565,-0.08220933313780937
69,2971.20,1193.44,777.74,0.3000,0.4500,-0.5625821107876533,-0.3496926099236629,-0.42892582107205346,-0.7317535310412904,0.7019747652391948,0.3439016221524565,-0.08220933313780937
70,2971.20,1135.86,702.33,0.3000,0.4500,-0.5625821107876533,-0.3496926099236629,-0.42892582107205346,-0.7317535310412904,0.7019747652391948,0.3439016221524565,-0.08220933313780937
71,2971.20,1072.61,671.39,0.3000,0.4500,-0.5625821107876533,-0.3496926099236629,-0.42892582107205346,-0.7317535310412904,0.7019747652391948,0.3439016221524565,-0.08220933313780937
72,2971.20,1168.35,802.73,0.3000,0.4500,-0.5625821107876533,-0.3496926099236629,-0.42892582107205346,-0.7317535310412904,0.7019747652391948,0.3439016221524565,-0.08220933313780937
73,2971.20,1095.59,710.32,0.3000,0.4500,-0.5625821107876533,-0.3496926099236629,-0.42892582107205346,-0.7317535310412904,0.7019747652391948,0.3439016221524565,-0.08220933313780937
74,2971.20,1076.15,760.39,0.3000,0.4500,-0.5625821107876533,-0.3496926099236629,-0.42892582107205346,-0.7317535310412904,0.7019747652391948,0.3439016221524565,-0.08220933313780937
75,2971.20,1173.73,781.42,0.3000,0.4500,-0.5625821107876533,-0.3496926099236629,-0.42892582107205346,-0.7317535310412904,0.7019747652391948,0.3439016221524565,-0.08220933313780937
76,2971.20,1097.38,721.78,0.3000,0.4500,-0.5625821107876533,-0.3496926099236629,-0.42892582107205346,-0.7317535310412904,0.7019747652391948,0.3439016221524565,-0.08220933313780937
77,2971.20,1086.99,700.05,0.3000,0.4500,-0.5625821107876533,-0.3496926099236629,-0.42892582107205346,-0.7317535310412904,0.7019747652391948,0.3439016221524565,-0.08220933313780937
78,2971.20,1101.34,699.11,0.3000,0.4500,-0.5625821107876533,-0.3496926099236629,-0.42892582107205346,-0.7317535310412904,0.7019747652391948,0.3439016221524565,-0.08220933313780937
79,2971.20,1125.16,714.23,0.3000,0.4500,-0.5625821107876533,-0.3496926099236629,-0.42892582107205346,-0.7317535310412904,0.7019747652391948,0.3439016221524565,-0.08220933313780937
80,2971.20,1220.15,795.46,0.3000,0.4500,-0.5625821107876533,-0.3496926099236629,-0.42892582107205346,-0.7317535310412904,0.7019747652391948,0.3439016221524565,-0.08220933313780937
81,2971.20,1161.09,759.75,0.3000,0.4500,-0.5625821107876533,-0.3496926099236629,-0.42892582107205346,-0.7317535310412904,0.7019747652391948,0.3439016221524565,-0.08220933313780937
82,2971.20,1112.52,765.22,0.3000,0.4500,-0.5625821107876533,-0.3496926099236629,-0.42892582107205346,-0.7317535310412904,0.7019747652391948,0.3439016221524565,-0.08220933313780937
83,2971.20,1146.77,725.38,0.3000,0.4500,-0.5625821107876533,-0.3496926099236629,-0.42892582107205346,-0.7317535310412904,0.7019747652391948,0.3439016221524565,-0.08220933313780937
84,2971.20,1165.34,741.61,0.3000,0.4500,-0.5625821107876533,-0.3496926099236629,-0.42892582107205346,-0.7317535310412904,0.7019747652391948,0.3439016221524565,-0.08220933313780937
85,2971.20,1175.77,756.03,0.3000,0.4500,-0.5625821107876533,-0.3496926099236629,-0.42892582107205346,-0.7317535310412904,0.7019747652391948,0.3439016221524565,-0.08220933313780937
86,2971.20,1115.25,776.85,0.3000,0.4500,-0.5625821107876533,-0.3496926099236629,-0.42892582107205346,-0.7317535310412904,0.7019747652391948,0.3439016221524565,-0.08220933313780937
87,2971.20,1132.76,730.64,0.3000,0.4500,-0.5625821107876533,-0.3496926099236629,-0.42892582107205346,-0.7317535310412904,0.7019747652391948,0.3439016221524565,-0.08220933313780937
88,2971.20,1128.96,761.00,0.3000,0.4500,-0.5625821107876533,-0.3496926099236629,-0.42892582107205346,-0.7317535310412904,0.7019747652391948,0.3439016221524565,-0.08220933313780937
89,2971.20,1191.78,809.23,0.3000,0.4500,-0.5625821107876533,-0.3496926099236629,-0.42892582107205346,-0.7317535310412904,0.7019747652391948,0.3439016221524565,-0.08220933313780937
90,2971.20,1110.12,696.49,0.3000,0.4500,-0.5625821107876533,-0.3496926099236629,-0.42892582107205346,-0.7317535310412904,0.7019747652391948,0.3439016221524565,-0.08220933313780937
91,2971.20,1131.39,717.80,0.3000,0.4500,-0.5625821107876533,-0.3496926099236629,-0.42892582107205346,-0.7317535310412904,0.7019747652391948,0.3439016221524565,-0.08220933313780937
92,2971.20,1122.42,764.06,0.3000,0.4500,-0.5625821107876533,-0.3496926099236629,-0.42892582107205346,-0.7317535310412904,0.7019747652391948,0.3439016221524565,-0.08220933313780937
93,2971.20,1243.15,793.21,0.3000,0.4500,-0.5625821107876533,-0.3496926099236629,-0.42892582107205346,-0.7317535310412904,0.7019747652391948,0.3439016221524565,-0.08220933313780937
94,2971.20,1200.34,769.46,0.3000,0.4500,-0.5625821107876533,-0.3496926099236629,-0.42892582107205346,-0.7317535310412904,0.7019747652391948,0.3439016221524565,-0.08220933313780937
95,2971.20,1110.93,772.14,0.3000,0.4500,-0.5625821107876533,-0.3496926099236629,-0.42892582107205346,-0.7317535310412904,0.7019747652391948,0.3439016221524565,-0.08220933313780937
96,2971.20,1160.19,735.94,0.3000,0.4500,-0.5625821107876533,-0.3496926099236629,-0.42892582107205346,-0.7317535310412904,0.7019747652391948,0.3439016221524565,-0.08220933313780937
97,2971.20,1159.41,742.39,0.3000,0.4500,-0.5625821107876533,-0.3496926099236629,-0.42892582107205346,-0.7317535310412904,0.7019747652391948,0.3439016221524565,-0.08220933313780937
98,2971.20,1107.19,743.01,0.3000,0.4500,-0.5625821107876533,-0.3496926099236629,-0.42892582107205346,-0.7317535310412904,0.7019747652391948,0.3439016221524565,-0.08220933313780937
99,2971.20,1072.47,700.19,0.3000,0.4500,-0.5625821107876533,-0.3496926099236629,-0.42892582107205346,-0.7317535310412904,0.7019747652391948,0.3439016221524565,-0.08220933313780937
100,2979.60,1094.39,665.96,0.3000,0.4500,-0.5625821107876533,-0.3496926099236629,-0.42892582107205346,-0.9161035586034132,0.7019747652391948,0.3439016221524565,-0.3958515252326459
