generation,best_fitness,average_fitness,std_dev_fitness,mutation_rate,mutation_strength,best_weight_0,best_weight_1,best_weight_2,best_weight_3,best_weight_4,best_weight_5,best_weight_6
13,3061.67,2826.98,648.09,0.0100,0.1300,-0.24335187896308302,-0.5334476382349276,-0.18846138281429609,-0.33813214495465754,0.7929867888431057,0.47827799407392646,-0.6183497212546096
14,3061.67,2839.88,625.27,0.0100,0.1200,-0.24335187896308302,-0.5334476382349276,-0.18846138281429609,-0.33813214495465754,0.7929867888431057,0.47827799407392646,-0.6183497212546096
15,3061.67,2908.18,533.90,0.0100,0.1100,-0.24335187896308302,-0.5334476382349276,-0.18846138281429609,-0.33813214495465754,0.7929867888431057,0.47827799407392646,-0.6183497212546096
16,3061.67,2903.54,545.41,0.0100,0.1000,-0.24335187896308302,-0.5334476382349276,-0.18846138281429609,-0.33813214495465754,0.7929867888431057,0.47827799407392646,-0.6183497212546096
17,3061.67,2928.64,502.51,0.0100,0.0900,-0.24335187896308302,-0.5334476382349276,-0.18846138281429609,-0.33813214495465754,0.7929867888431057,0.47827799407392646,-0.6183497212546096
18,3061.67,2830.27,635.64,0.0100,0.0800,-0.24335187896308302,-0.5334476382349276,-0.18846138281429609,-0.33813214495465754,0.7929867888431057,0.47827799407392646,-0.6183497212546096
19,3061.67,2868.55,592.58,0.0100,0.0700,-0.24335187896308302,-0.5334476382349276,-0.18846138281429609,-0.33813214495465754,0.7929867888431057,0.47827799407392646,-0.6183497212546096
20,3061.67,2909.58,550.48,0.0100,0.0600,-0.24335187896308302,-0.5334476382349276,-0.18846138281429609,-0.33813214495465754,0.7929867888431057,0.47827799407392646,-0.6183497212546096
21,3061.67,2954.10,461.40,0.0100,0.0500,-0.24335187896308302,-0.5334476382349276,-0.18846138281429609,-0.33813214495465754,0.7929867888431057,0.47827799407392646,-0.6183497212546096
22,3061.67,2892.10,559.96,0.0100,0.0400,-0.24335187896308302,-0.5334476382349276,-0.18846138281429609,-0.33813214495465754,0.7929867888431057,0.47827799407392646,-0.6183497212546096
23,3061.67,2886.51,575.72,0.0100,0.0300,-0.24335187896308302,-0.5334476382349276,-0.18846138281429609,-0.33813214495465754,0.7929867888431057,0.47827799407392646,-0.6183497212546096
24,3061.67,2872.34,598.28,0.0100,0.0200,-0.24335187896308302,-0.5334476382349276,-0.18846138281429609,-0.33813214495465754,0.7929867888431057,0.47827799407392646,-0.6183497212546096
25,3061.67,2874.44,597.65,0.0100,0.0200,-0.24335187896308302,-0.5334476382349276,-0.18846138281429609,-0.33813214495465754,0.7929867888431057,0.47827799407392646,-0.6183497212546096
26,3061.67,2605.08,863.09,0.0200,0.0300,-0.24335187896308302,-0.5334476382349276,-0.18846138281429609,-0.33813214495465754,0.7929867888431057,0.47827799407392646,-0.6183497212546096
27,3061.67,2493.98,954.62,0.0300,0.0400,-0.24335187896308302,-0.5334476382349276,-0.18846138281429609,-0.33813214495465754,0.7929867888431057,0.47827799407392646,-0.6183497212546096
28,3061.67,2585.82,902.63,0.0400,0.0500,-0.24335187896308302,-0.5334476382349276,-0.18846138281429609,-0.33813214495465754,0.7929867888431057,0.47827799407392646,-0.6183497212546096
29,3061.67,2329.21,1012.39,0.0500,0.0600,-0.24335187896308302,-0.5334476382349276,-0.18846138281429609,-0.33813214495465754,0.7929867888431057,0.47827799407392646,-0.6183497212546096
30,3061.67,2335.91,1020.48,0.0600,0.0700,-0.24335187896308302,-0.5334476382349276,-0.18846138281429609,-0.33813214495465754,0.7929867888431057,0.47827799407392646,-0.6183497212546096
31,3061.67,2273.76,1038.15,0.0700,0.0800,-0.24335187896308302,-0.5334476382349276,-0.18846138281429609,-0.33813214495465754,0.7929867888431057,0.47827799407392646,-0.6183497212546096
32,3061.67,2144.39,1045.41,0.0800,0.0900,-0.24335187896308302,-0.5334476382349276,-0.18846138281429609,-0.33813214495465754,0.7929867888431057,0.47827799407392646,-0.6183497212546096
33,3061.67,2095.20,1067.88,0.0900,0.1000,-0.24335187896308302,-0.5334476382349276,-0.18846138281429609,-0.33813214495465754,0.7929867888431057,0.47827799407392646,-0.6183497212546096
34,3061.67,1854.30,1073.55,0.1000,0.1100,-0.24335187896308302,-0.5334476382349276,-0.18846138281429609,-0.33813214495465754,0.7929867888431057,0.47827799407392646,-0.6183497212546096
35,3061.67,1912.31,1064.73,0.1100,0.1200,-0.24335187896308302,-0.5334476382349276,-0.18846138281429609,-0.33813214495465754,0.7929867888431057,0.47827799407392646,-0.6183497212546096
36,3061.67,2022.36,1079.71,0.1200,0.1300,-0.24335187896308302,-0.5334476382349276,-0.18846138281429609,-0.33813214495465754,0.7929867888431057,0.47827799407392646,-0.6183497212546096
37,3061.67,1736.98,1019.18,0.1300,0.1400,-0.24335187896308302,-0.5334476382349276,-0.18846138281429609,-0.33813214495465754,0.7929867888431057,0.47827799407392646,-0.6183497212546096
38,3061.67,1728.02,1061.78,0.1400,0.1500,-0.24335187896308302,-0.5334476382349276,-0.18846138281429609,-0.33813214495465754,0.7929867888431057,0.47827799407392646,-0.6183497212546096
39,3061.67,1672.11,1033.82,0.1500,0.1600,-0.24335187896308302,-0.5334476382349276,-0.18846138281429609,-0.33813214495465754,0.7929867888431057,0.47827799407392646,-0.6183497212546096
40,3061.67,1575.56,1027.15,0.1600,0.1700,-0.24335187896308302,-0.5334476382349276,-0.18846138281429609,-0.33813214495465754,0.7929867888431057,0.47827799407392646,-0.6183497212546096
41,3061.67,1524.78,995.68,0.1700,0.1800,-0.24335187896308302,-0.5334476382349276,-0.18846138281429609,-0.33813214495465754,0.7929867888431057,0.47827799407392646,-0.6183497212546096
42,3061.67,1458.63,992.24,0.1800,0.1900,-0.24335187896308302,-0.5334476382349276,-0.18846138281429609,-0.33813214495465754,0.7929867888431057,0.47827799407392646,-0.6183497212546096
43,3061.67,1485.30,980.83,0.1900,0.2000,-0.24335187896308302,-0.5334476382349276,-0.18846138281429609,-0.33813214495465754,0.7929867888431057,0.47827799407392646,-0.6183497212546096
44,3061.67,1509.47,1010.59,0.2000,0.2100,-0.24335187896308302,-0.5334476382349276,-0.18846138281429609,-0.33813214495465754,0.7929867888431057,0.47827799407392646,-0.6183497212546096
45,3061.67,1456.22,937.84,0.2100,0.2200,-0.24335187896308302,-0.5334476382349276,-0.18846138281429609,-0.33813214495465754,0.7929867888431057,0.47827799407392646,-0.6183497212546096
46,3061.67,1333.29,906.96,0.2200,0.2300,-0.24335187896308302,-0.5334476382349276,-0.18846138281429609,-0.33813214495465754,0.7929867888431057,0.47827799407392646,-0.6183497212546096
47,3061.67,1277.42,870.15,0.2300,0.2400,-0.24335187896308302,-0.5334476382349276,-0.18846138281429609,-0.33813214495465754,0.7929867888431057,0.47827799407392646,-0.6183497212546096
48,3061.67,1295.49,868.11,0.2400,0.2500,-0.24335187896308302,-0.5334476382349276,-0.18846138281429609,-0.33813214495465754,0.7929867888431057,0.47827799407392646,-0.6183497212546096
49,3061.67,1301.95,854.99,0.2500,0.2600,-0.24335187896308302,-0.5334476382349276,-0.18846138281429609,-0.33813214495465754,0.7929867888431057,0.47827799407392646,-0.6183497212546096
50,3061.67,1274.58,873.11,0.2500,0.2700,-0.24335187896308302,-0.5334476382349276,-0.18846138281429609,-0.33813214495465754,0.7929867888431057,0.47827799407392646,-0.6183497212546096
51,3061.67,1395.72,946.23,0.2500,0.2800,-0.24335187896308302,-0.5334476382349276,-0.18846138281429609,-0.33813214495465754,0.7929867888431057,0.47827799407392646,-0.6183497212546096
52,3061.67,1333.56,912.74,0.2500,0.2900,-0.24335187896308302,-0.5334476382349276,-0.18846138281429609,-0.33813214495465754,0.7929867888431057,0.47827799407392646,-0.6183497212546096
53,3061.67,1383.59,901.28,0.2500,0.3000,-0.24335187896308302,-0.5334476382349276,-0.18846138281429609,-0.33813214495465754,0.7929867888431057,0.47827799407392646,-0.6183497212546096
54,3061.67,1344.80,913.09,0.2500,0.3100,-0.24335187896308302,-0.5334476382349276,-0.18846138281429609,-0.33813214495465754,0.7929867888431057,0.47827799407392646,-0.6183497212546096
55,3061.67,1353.01,908.69,0.2500,0.3200,-0.24335187896308302,-0.5334476382349276,-0.18846138281429609,-0.33813214495465754,0.7929867888431057,0.47827799407392646,-0.6183497212546096
56,3061.67,1347.18,893.68,0.2500,0.3300,-0.24335187896308302,-0.5334476382349276,-0.18846138281429609,-0.33813214495465754,0.7929867888431057,0.47827799407392646,-0.6183497212546096
57,3061.67,1367.00,953.21,0.2500,0.3400,-0.24335187896308302,-0.5334476382349276,-0.18846138281429609,-0.33813214495465754,0.7929867888431057,0.47827799407392646,-0.6183497212546096
58,3061.67,1363.35,895.67,0.2500,0.3500,-0.24335187896308302,-0.5334476382349276,-0.18846138281429609,-0.33813214495465754,0.7929867888431057,0.47827799407392646,-0.6183497212546096
59,3061.67,1321.40,866.45,0.2500,0.3600,-0.24335187896308302,-0.5334476382349276,-0.18846138281429609,-0.33813214495465754,0.7929867888431057,0.47827799407392646,-0.6183497212546096
60,3061.67,1373.56,921.34,0.2500,0.3700,-0.24335187896308302,-0.5334476382349276,-0.18846138281429609,-0.33813214495465754,0.7929867888431057,0.47827799407392646,-0.6183497212546096
61,3061.67,1390.10,924.24,0.2500,0.3800,-0.24335187896308302,-0.5334476382349276,-0.18846138281429609,-0.33813214495465754,0.7929867888431057,0.47827799407392646,-0.6183497212546096
62,3061.67,1275.74,838.65,0.2500,0.3900,-0.24335187896308302,-0.5334476382349276,-0.18846138281429609,-0.33813214495465754,0.7929867888431057,0.47827799407392646,-0.6183497212546096
63,3061.67,1400.29,922.19,0.2500,0.4000,-0.24335187896308302,-0.5334476382349276,-0.18846138281429609,-0.33813214495465754,0.7929867888431057,0.47827799407392646,-0.6183497212546096
64,3061.67,1279.36,886.44,0.2500,0.4000,-0.24335187896308302,-0.5334476382349276,-0.18846138281429609,-0.33813214495465754,0.7929867888431057,0.47827799407392646,-0.6183497212546096
65,3061.67,1312.67,901.29,0.2500,0.4000,-0.24335187896308302,-0.5334476382349276,-0.18846138281429609,-0.33813214495465754,0.7929867888431057,0.47827799407392646,-0.6183497212546096
66,3061.67,1218.10,835.90,0.2500,0.4000,-0.24335187896308302,-0.5334476382349276,-0.18846138281429609,-0.33813214495465754,0.7929867888431057,0.47827799407392646,-0.6183497212546096
67,3061.67,1203.21,834.81,0.2500,0.4000,-0.24335187896308302,-0.5334476382349276,-0.18846138281429609,-0.33813214495465754,0.7929867888431057,0.47827799407392646,-0.6183497212546096
68,3179.33,1238.08,855.19,0.2500,0.4000,-0.24335187896308302,-0.326016103149636,-0.18846138281429609,-0.33813214495465754,0.7929867888431057,0.47827799407392646,-0.6183497212546096
69,3829.00,1259.51,874.19,0.2400,0.3900,-0.24335187896308302,-0.34341810649989923,-0.18846138281429609,-0.33813214495465754,0.7929867888431057,0.47827799407392646,-0.6183497212546096
70,3829.00,1216.28,863.47,0.2300,0.3800,-0.24335187896308302,-0.34341810649989923,-0.18846138281429609,-0.33813214495465754,0.7929867888431057,0.47827799407392646,-0.6183497212546096
71,3829.00,1265.66,870.35,0.2200,0.3700,-0.24335187896308302,-0.34341810649989923,-0.18846138281429609,-0.33813214495465754,0.7929867888431057,0.47827799407392646,-0.6183497212546096
72,3829.00,1380.30,954.34,0.2100,0.3600,-0.24335187896308302,-0.34341810649989923,-0.18846138281429609,-0.33813214495465754,0.7929867888431057,0.47827799407392646,-0.6183497212546096
73,3829.00,1299.82,864.09,0.2000,0.3500,-0.24335187896308302,-0.34341810649989923,-0.18846138281429609,-0.33813214495465754,0.7929867888431057,0.47827799407392646,-0.6183497212546096
74,3829.00,1350.92,980.27,0.1900,0.3400,-0.24335187896308302,-0.34341810649989923,-0.18846138281429609,-0.33813214495465754,0.7929867888431057,0.47827799407392646,-0.6183497212546096
75,3829.00,1580.85,1084.08,0.1800,0.3300,-0.24335187896308302,-0.34341810649989923,-0.18846138281429609,-0.33813214495465754,0.7929867888431057,0.47827799407392646,-0.6183497212546096
76,3829.00,1693.60,1113.06,0.1700,0.3200,-0.24335187896308302,-0.34341810649989923,-0.18846138281429609,-0.33813214495465754,0.7929867888431057,0.47827799407392646,-0.6183497212546096
77,3829.00,1695.68,1186.33,0.1600,0.3100,-0.24335187896308302,-0.34341810649989923,-0.18846138281429609,-0.33813214495465754,0.7929867888431057,0.47827799407392646,-0.6183497212546096
78,3829.00,1633.73,1141.50,0.1500,0.3000,-0.24335187896308302,-0.34341810649989923,-0.18846138281429609,-0.33813214495465754,0.7929867888431057,0.47827799407392646,-0.6183497212546096
79,3829.00,1579.87,1164.40,0.1400,0.2900,-0.24335187896308302,-0.34341810649989923,-0.18846138281429609,-0.33813214495465754,0.7929867888431057,0.47827799407392646,-0.6183497212546096
80,3829.00,2103.74,1385.22,0.1300,0.2800,-0.24335187896308302,-0.34341810649989923,-0.18846138281429609,-0.33813214495465754,0.7929867888431057,0.47827799407392646,-0.6183497212546096
81,3829.00,2231.77,1435.37,0.1200,0.2700,-0.24335187896308302,-0.34341810649989923,-0.18846138281429609,-0.33813214495465754,0.7929867888431057,0.47827799407392646,-0.6183497212546096
82,3829.00,2299.42,1455.96,0.1100,0.2600,-0.24335187896308302,-0.34341810649989923,-0.18846138281429609,-0.33813214495465754,0.7929867888431057,0.47827799407392646,-0.6183497212546096
83,3829.00,2396.83,1431.31,0.1000,0.2500,-0.24335187896308302,-0.34341810649989923,-0.18846138281429609,-0.33813214495465754,0.7929867888431057,0.47827799407392646,-0.6183497212546096
84,3829.00,2360.22,1416.63,0.0900,0.2400,-0.24335187896308302,-0.34341810649989923,-0.18846138281429609,-0.33813214495465754,0.7929867888431057,0.47827799407392646,-0.6183497212546096
85,3829.00,2410.94,1429.53,0.0800,0.2300,-0.24335187896308302,-0.34341810649989923,-0.18846138281429609,-0.33813214495465754,0.7929867888431057,0.47827799407392646,-0.6183497212546096
86,3829.00,2615.24,1432.44,0.0700,0.2200,-0.24335187896308302,-0.34341810649989923,-0.18846138281429609,-0.33813214495465754,0.7929867888431057,0.47827799407392646,-0.6183497212546096
87,3829.00,2771.80,1390.82,0.0600,0.2100,-0.24335187896308302,-0.34341810649989923,-0.18846138281429609,-0.33813214495465754,0.7929867888431057,0.47827799407392646,-0.6183497212546096
88,3829.00,3048.68,1302.71,0.0500,0.2000,-0.24335187896308302,-0.34341810649989923,-0.18846138281429609,-0.33813214495465754,0.7929867888431057,0.47827799407392646,-0.6183497212546096
89,3829.00,3328.94,1107.09,0.0400,0.1900,-0.24335187896308302,-0.34341810649989923,-0.18846138281429609,-0.33813214495465754,0.7929867888431057,0.47827799407392646,-0.6183497212546096
90,3829.00,2948.82,1320.75,0.0500,0.2000,-0.24335187896308302,-0.34341810649989923,-0.18846138281429609,-0.33813214495465754,0.7929867888431057,0.47827799407392646,-0.6183497212546096
91,3829.00,2753.90,1394.78,0.0600,0.2100,-0.24335187896308302,-0.34341810649989923,-0.18846138281429609,-0.33813214495465754,0.7929867888431057,0.47827799407392646,-0.6183497212546096
92,3829.00,2741.92,1381.94,0.0700,0.2200,-0.24335187896308302,-0.34341810649989923,-0.18846138281429609,-0.33813214495465754,0.7929867888431057,0.47827799407392646,-0.6183497212546096
93,3829.00,2690.21,1390.61,0.0800,0.2300,-0.24335187896308302,-0.34341810649989923,-0.18846138281429609,-0.33813214495465754,0.7929867888431057,0.47827799407392646,-0.6183497212546096
94,3829.00,2627.22,1400.49,0.0900,0.2400,-0.24335187896308302,-0.34341810649989923,-0.18846138281429609,-0.33813214495465754,0.7929867888431057,0.47827799407392646,-0.6183497212546096
95,3829.00,2254.22,1468.53,0.1000,0.2500,-0.24335187896308302,-0.34341810649989923,-0.18846138281429609,-0.33813214495465754,0.7929867888431057,0.47827799407392646,-0.6183497212546096
96,3829.00,2274.80,1455.98,0.1100,0.2600,-0.24335187896308302,-0.34341810649989923,-0.18846138281429609,-0.33813214495465754,0.7929867888431057,0.47827799407392646,-0.6183497212546096
97,3829.00,2339.24,1424.92,0.1200,0.2700,-0.24335187896308302,-0.34341810649989923,-0.18846138281429609,-0.33813214495465754,0.7929867888431057,0.47827799407392646,-0.6183497212546096
98,3829.00,2251.50,1405.52,0.1300,0.2800,-0.24335187896308302,-0.34341810649989923,-0.18846138281429609,-0.33813214495465754,0.7929867888431057,0.47827799407392646,-0.6183497212546096
99,3829.00,2046.32,1389.24,0.1400,0.2900,-0.24335187896308302,-0.34341810649989923,-0.18846138281429609,-0.33813214495465754,0.7929867888431057,0.47827799407392646,-0.6183497212546096
100,3829.00,2192.92,1373.17,0.1500,0.3000,-0.24335187896308302,-0.34341810649989923,-0.18846138281429609,-0.33813214495465754,0.7929867888431057,0.47827799407392646,-0.6183497212546096
101,3829.00,2004.28,1413.51,0.1600,0.3100,-0.24335187896308302,-0.34341810649989923,-0.18846138281429609,-0.33813214495465754,0.7929867888431057,0.47827799407392646,-0.6183497212546096
102,3829.00,1594.73,1208.27,0.1700,0.3200,-0.24335187896308302,-0.34341810649989923,-0.18846138281429609,-0.33813214495465754,0.7929867888431057,0.47827799407392646,-0.6183497212546096
103,3829.00,1755.17,1294.59,0.1800,0.3300,-0.24335187896308302,-0.34341810649989923,-0.18846138281429609,-0.33813214495465754,0.7929867888431057,0.47827799407392646,-0.6183497212546096
104,3829.00,1793.63,1375.34,0.1900,0.3400,-0.24335187896308302,-0.34341810649989923,-0.18846138281429609,-0.33813214495465754,0.7929867888431057,0.47827799407392646,-0.6183497212546096
105,3829.00,1751.88,1315.59,0.2000,0.3500,-0.24335187896308302,-0.34341810649989923,-0.18846138281429609,-0.33813214495465754,0.7929867888431057,0.47827799407392646,-0.6183497212546096
106,3829.00,1432.36,1114.38,0.2100,0.3600,-0.24335187896308302,-0.34341810649989923,-0.18846138281429609,-0.33813214495465754,0.7929867888431057,0.47827799407392646,-0.6183497212546096
107,3829.00,1663.97,1256.25,0.2200,0.3700,-0.24335187896308302,-0.34341810649989923,-0.18846138281429609,-0.33813214495465754,0.7929867888431057,0.47827799407392646,-0.6183497212546096
108,3829.00,1557.12,1199.15,0.2300,0.3800,-0.24335187896308302,-0.34341810649989923,-0.18846138281429609,-0.33813214495465754,0.7929867888431057,0.47827799407392646,-0.6183497212546096
109,3829.00,1486.65,1143.91,0.2400,0.3900,-0.24335187896308302,-0.34341810649989923,-0.18846138281429609,-0.33813214495465754,0.7929867888431057,0.47827799407392646,-0.6183497212546096
110,3829.00,1520.01,1147.94,0.2500,0.4000,-0.24335187896308302,-0.34341810649989923,-0.18846138281429609,-0.33813214495465754,0.7929867888431057,0.47827799407392646,-0.6183497212546096
111,3829.00,1455.14,1134.35,0.2500,0.4000,-0.24335187896308302,-0.34341810649989923,-0.18846138281429609,-0.33813214495465754,0.7929867888431057,0.47827799407392646,-0.6183497212546096
112,3829.00,1442.53,1152.23,0.2500,0.4000,-0.24335187896308302,-0.34341810649989923,-0.18846138281429609,-0.33813214495465754,0.7929867888431057,0.47827799407392646,-0.6183497212546096
113,3829.00,1418.95,1156.59,0.2500,0.4000,-0.24335187896308302,-0.34341810649989923,-0.18846138281429609,-0.33813214495465754,0.7929867888431057,0.47827799407392646,-0.6183497212546096
114,3829.00,1545.49,1184.95,0.2500,0.4000,-0.24335187896308302,-0.34341810649989923,-0.18846138281429609,-0.33813214495465754,0.7929867888431057,0.47827799407392646,-0.6183497212546096
115,3829.00,1405.58,1066.48,0.2500,0.4000,-0.24335187896308302,-0.34341810649989923,-0.18846138281429609,-0.33813214495465754,0.7929867888431057,0.47827799407392646,-0.6183497212546096
116,3829.00,1535.73,1174.20,0.2500,0.4000,-0.24335187896308302,-0.34341810649989923,-0.18846138281429609,-0.33813214495465754,0.7929867888431057,0.47827799407392646,-0.6183497212546096
117,3829.00,1337.33,1021.13,0.2500,0.4000,-0.24335187896308302,-0.34341810649989923,-0.18846138281429609,-0.33813214495465754,0.7929867888431057,0.47827799407392646,-0.6183497212546096
118,3829.00,1431.65,1108.65,0.2500,0.4000,-0.24335187896308302,-0.34341810649989923,-0.18846138281429609,-0.33813214495465754,0.7929867888431057,0.47827799407392646,-0.6183497212546096
