generation,best_fitness,average_fitness,std_dev_fitness,mutation_rate,mutation_strength,best_weight_0,best_weight_1,best_weight_2,best_weight_3,best_weight_4,best_weight_5,best_weight_6
24,2928.67,1575.24,1024.14,0.1150,0.1950,-0.17760364962158995,-0.4563535026303727,-0.19266098257989744,-0.08920183096458262,0.6978127588262517,0.603060343164657,-0.49732911487238074
25,2928.67,1592.45,1039.63,0.1300,0.2100,-0.17760364962158995,-0.4563535026303727,-0.19266098257989744,-0.08920183096458262,0.6978127588262517,0.603060343164657,-0.49732911487238074
26,2928.67,1624.06,1032.67,0.1450,0.2250,-0.17760364962158995,-0.4563535026303727,-0.19266098257989744,-0.08920183096458262,0.6978127588262517,0.603060343164657,-0.49732911487238074
27,2928.67,1511.79,978.96,0.1600,0.2400,-0.17760364962158995,-0.4563535026303727,-0.19266098257989744,-0.08920183096458262,0.6978127588262517,0.603060343164657,-0.49732911487238074
28,2928.67,1307.80,902.68,0.1750,0.2550,-0.17760364962158995,-0.4563535026303727,-0.19266098257989744,-0.08920183096458262,0.6978127588262517,0.603060343164657,-0.49732911487238074
29,2928.67,1332.07,941.08,0.1900,0.2700,-0.17760364962158995,-0.4563535026303727,-0.19266098257989744,-0.08920183096458262,0.6978127588262517,0.603060343164657,-0.49732911487238074
30,2928.67,1184.78,786.17,0.2050,0.2850,-0.17760364962158995,-0.4563535026303727,-0.19266098257989744,-0.08920183096458262,0.6978127588262517,0.603060343164657,-0.49732911487238074
31,2928.67,1180.32,831.75,0.2200,0.3000,-0.17760364962158995,-0.4563535026303727,-0.19266098257989744,-0.08920183096458262,0.6978127588262517,0.603060343164657,-0.49732911487238074
32,2928.67,1195.59,830.56,0.2350,0.3150,-0.17760364962158995,-0.4563535026303727,-0.19266098257989744,-0.08920183096458262,0.6978127588262517,0.603060343164657,-0.49732911487238074
33,2928.67,1213.22,864.04,0.2500,0.3300,-0.17760364962158995,-0.4563535026303727,-0.19266098257989744,-0.08920183096458262,0.6978127588262517,0.603060343164657,-0.49732911487238074
34,2928.67,1186.69,868.26,0.2650,0.3450,-0.17760364962158995,-0.4563535026303727,-0.19266098257989744,-0.08920183096458262,0.6978127588262517,0.603060343164657,-0.49732911487238074
35,2928.67,1068.81,730.62,0.2800,0.3600,-0.17760364962158995,-0.4563535026303727,-0.19266098257989744,-0.08920183096458262,0.6978127588262517,0.603060343164657,-0.49732911487238074
36,2928.67,1077.98,793.05,0.2950,0.3750,-0.17760364962158995,-0.4563535026303727,-0.19266098257989744,-0.08920183096458262,0.6978127588262517,0.603060343164657,-0.49732911487238074
37,2928.67,1097.51,770.52,0.3000,0.3900,-0.17760364962158995,-0.4563535026303727,-0.19266098257989744,-0.08920183096458262,0.6978127588262517,0.603060343164657,-0.49732911487238074
38,2928.67,1050.58,809.40,0.3000,0.4050,-0.17760364962158995,-0.4563535026303727,-0.19266098257989744,-0.08920183096458262,0.6978127588262517,0.603060343164657,-0.49732911487238074
39,2990.00,979.52,707.69,0.3000,0.4200,-0.001182499115912422,-0.45635350263037266,-0.19266098257989744,-0.08920183096458262,1.0405978199672612,0.603060343164657,-0.49732911487238074
40,2990.00,1063.05,782.45,0.2900,0.4100,-0.001182499115912422,-0.45635350263037266,-0.19266098257989744,-0.08920183096458262,1.0405978199672612,0.603060343164657,-0.49732911487238074
41,2990.00,1020.13,714.83,0.2800,0.4000,-0.001182499115912422,-0.45635350263037266,-0.19266098257989744,-0.08920183096458262,1.0405978199672612,0.603060343164657,-0.49732911487238074
42,2990.00,1139.79,759.90,0.2700,0.3900,-0.001182499115912422,-0.45635350263037266,-0.19266098257989744,-0.08920183096458262,1.0405978199672612,0.603060343164657,-0.49732911487238074
43,2990.00,1142.37,787.08,0.2600,0.3800,-0.001182499115912422,-0.45635350263037266,-0.19266098257989744,-0.08920183096458262,1.0405978199672612,0.603060343164657,-0.49732911487238074
44,2990.00,1128.02,769.72,0.2500,0.3700,-0.001182499115912422,-0.45635350263037266,-0.19266098257989744,-0.08920183096458262,1.0405978199672612,0.603060343164657,-0.49732911487238074
45,2990.00,1252.92,801.28,0.2400,0.3600,-0.001182499115912422,-0.45635350263037266,-0.19266098257989744,-0.08920183096458262,1.0405978199672612,0.603060343164657,-0.49732911487238074
46,3480.33,1363.23,896.78,0.2300,0.3500,-0.001182499115912422,-0.45635350263037266,-0.19266098257989744,-0.43164099084939905,1.0405978199672612,0.603060343164657,-0.49732911487238074
47,3480.33,1508.58,925.97,0.2200,0.3400,-0.001182499115912422,-0.45635350263037266,-0.19266098257989744,-0.43164099084939905,1.0405978199672612,0.603060343164657,-0.49732911487238074
48,3480.33,1390.71,852.46,0.2100,0.3300,-0.001182499115912422,-0.45635350263037266,-0.19266098257989744,-0.43164099084939905,1.0405978199672612,0.603060343164657,-0.49732911487238074
49,3480.33,1348.95,892.23,0.2000,0.3200,-0.001182499115912422,-0.45635350263037266,-0.19266098257989744,-0.43164099084939905,1.0405978199672612,0.603060343164657,-0.49732911487238074
50,3480.33,1353.00,907.82,0.1900,0.3100,-0.001182499115912422,-0.45635350263037266,-0.19266098257989744,-0.43164099084939905,1.0405978199672612,0.603060343164657,-0.49732911487238074
51,3625.00,1627.57,1094.09,0.1800,0.3000,-0.001182499115912422,-0.45635350263037266,-0.19266098257989744,-0.43164099084939905,1.0405978199672612,0.603060343164657,-0.3180823304146714
52,3625.00,1677.94,1173.93,0.1700,0.2900,-0.001182499115912422,-0.45635350263037266,-0.19266098257989744,-0.43164099084939905,1.0405978199672612,0.603060343164657,-0.3180823304146714
53,3625.00,1564.45,1064.66,0.1600,0.2800,-0.001182499115912422,-0.45635350263037266,-0.19266098257989744,-0.43164099084939905,1.0405978199672612,0.603060343164657,-0.3180823304146714
54,3625.00,1620.52,1070.38,0.1500,0.2700,-0.001182499115912422,-0.45635350263037266,-0.19266098257989744,-0.43164099084939905,1.0405978199672612,0.603060343164657,-0.3180823304146714
55,3882.67,1746.80,1186.36,0.1400,0.2600,-0.001182499115912422,-0.6962152147711675,-0.19266098257989744,-0.43164099084939905,1.0405978199672612,0.603060343164657,-0.49732911487238074
56,3882.67,1831.53,1217.93,0.1300,0.2500,-0.001182499115912422,-0.6962152147711675,-0.19266098257989744,-0.43164099084939905,1.0405978199672612,0.603060343164657,-0.49732911487238074
57,3882.67,1858.51,1267.84,0.1200,0.2400,-0.001182499115912422,-0.6962152147711675,-0.19266098257989744,-0.43164099084939905,1.0405978199672612,0.603060343164657,-0.49732911487238074
58,3882.67,1942.59,1294.60,0.1100,0.2300,-0.001182499115912422,-0.6962152147711675,-0.19266098257989744,-0.43164099084939905,1.0405978199672612,0.603060343164657,-0.49732911487238074
59,3882.67,1928.84,1351.61,0.1000,0.2200,-0.001182499115912422,-0.6962152147711675,-0.19266098257989744,-0.43164099084939905,1.0405978199672612,0.603060343164657,-0.49732911487238074
60,3882.67,2171.59,1456.38,0.0900,0.2100,-0.001182499115912422,-0.6962152147711675,-0.19266098257989744,-0.43164099084939905,1.0405978199672612,0.603060343164657,-0.49732911487238074
61,3882.67,2456.80,1489.29,0.0800,0.2000,-0.001182499115912422,-0.6962152147711675,-0.19266098257989744,-0.43164099084939905,1.0405978199672612,0.603060343164657,-0.49732911487238074
62,3882.67,2491.43,1453.59,0.0700,0.1900,-0.001182499115912422,-0.6962152147711675,-0.19266098257989744,-0.43164099084939905,1.0405978199672612,0.603060343164657,-0.49732911487238074
63,3882.67,2529.69,1449.12,0.0600,0.1800,-0.001182499115912422,-0.6962152147711675,-0.19266098257989744,-0.43164099084939905,1.0405978199672612,0.603060343164657,-0.49732911487238074
64,3882.67,2782.59,1437.08,0.0500,0.1700,-0.001182499115912422,-0.6962152147711675,-0.19266098257989744,-0.43164099084939905,1.0405978199672612,0.603060343164657,-0.49732911487238074
65,3882.67,2746.05,1425.24,0.0400,0.1600,-0.001182499115912422,-0.6962152147711675,-0.19266098257989744,-0.43164099084939905,1.0405978199672612,0.603060343164657,-0.49732911487238074
66,3882.67,3116.70,1302.65,0.0300,0.1500,-0.001182499115912422,-0.6962152147711675,-0.19266098257989744,-0.43164099084939905,1.0405978199672612,0.603060343164657,-0.49732911487238074
67,3882.67,2944.07,1375.09,0.0200,0.1400,-0.001182499115912422,-0.6962152147711675,-0.19266098257989744,-0.43164099084939905,1.0405978199672612,0.603060343164657,-0.49732911487238074
68,3882.67,3342.38,1130.13,0.0100,0.1300,-0.001182499115912422,-0.6962152147711675,-0.19266098257989744,-0.43164099084939905,1.0405978199672612,0.603060343164657,-0.49732911487238074
69,3882.67,3268.75,1164.88,0.0100,0.1200,-0.001182499115912422,-0.6962152147711675,-0.19266098257989744,-0.43164099084939905,1.0405978199672612,0.603060343164657,-0.49732911487238074
70,3882.67,3194.53,1229.68,0.0100,0.1100,-0.001182499115912422,-0.6962152147711675,-0.19266098257989744,-0.43164099084939905,1.0405978199672612,0.603060343164657,-0.49732911487238074
71,3882.67,3007.48,1342.83,0.0250,0.1250,-0.001182499115912422,-0.6962152147711675,-0.19266098257989744,-0.43164099084939905,1.0405978199672612,0.603060343164657,-0.49732911487238074
72,3882.67,2803.96,1410.36,0.0400,0.1400,-0.001182499115912422,-0.6962152147711675,-0.19266098257989744,-0.43164099084939905,1.0405978199672612,0.603060343164657,-0.49732911487238074
73,3882.67,2773.85,1421.07,0.0550,0.1550,-0.001182499115912422,-0.6962152147711675,-0.19266098257989744,-0.43164099084939905,1.0405978199672612,0.603060343164657,-0.49732911487238074
74,3882.67,2517.39,1448.34,0.0700,0.1700,-0.001182499115912422,-0.6962152147711675,-0.19266098257989744,-0.43164099084939905,1.0405978199672612,0.603060343164657,-0.49732911487238074
75,3882.67,2494.58,1502.65,0.0850,0.1850,-0.001182499115912422,-0.6962152147711675,-0.19266098257989744,-0.43164099084939905,1.0405978199672612,0.603060343164657,-0.49732911487238074
76,3882.67,2267.05,1492.85,0.1000,0.2000,-0.001182499115912422,-0.6962152147711675,-0.19266098257989744,-0.43164099084939905,1.0405978199672612,0.603060343164657,-0.49732911487238074
77,3882.67,2077.06,1444.13,0.1150,0.2150,-0.001182499115912422,-0.6962152147711675,-0.19266098257989744,-0.43164099084939905,1.0405978199672612,0.603060343164657,-0.49732911487238074
78,3882.67,2036.28,1433.07,0.1300,0.2300,-0.001182499115912422,-0.6962152147711675,-0.19266098257989744,-0.43164099084939905,1.0405978199672612,0.603060343164657,-0.49732911487238074
79,3882.67,2090.94,1398.48,0.1450,0.2450,-0.001182499115912422,-0.6962152147711675,-0.19266098257989744,-0.43164099084939905,1.0405978199672612,0.603060343164657,-0.49732911487238074
80,3882.67,1820.95,1335.78,0.1600,0.2600,-0.001182499115912422,-0.6962152147711675,-0.19266098257989744,-0.43164099084939905,1.0405978199672612,0.603060343164657,-0.49732911487238074
81,3882.67,1613.88,1265.67,0.1750,0.2750,-0.001182499115912422,-0.6962152147711675,-0.19266098257989744,-0.43164099084939905,1.0405978199672612,0.603060343164657,-0.49732911487238074
82,3882.67,1750.45,1345.43,0.1900,0.2900,-0.001182499115912422,-0.6962152147711675,-0.19266098257989744,-0.43164099084939905,1.0405978199672612,0.603060343164657,-0.49732911487238074
83,3882.67,1609.45,1301.05,0.2050,0.3050,-0.001182499115912422,-0.6962152147711675,-0.19266098257989744,-0.43164099084939905,1.0405978199672612,0.603060343164657,-0.49732911487238074
84,3882.67,1569.50,1236.39,0.2200,0.3200,-0.001182499115912422,-0.6962152147711675,-0.19266098257989744,-0.43164099084939905,1.0405978199672612,0.603060343164657,-0.49732911487238074
85,3882.67,1465.23,1188.24,0.2350,0.3350,-0.001182499115912422,-0.6962152147711675,-0.19266098257989744,-0.43164099084939905,1.0405978199672612,0.603060343164657,-0.49732911487238074
86,3882.67,1297.16,1073.05,0.2500,0.3500,-0.001182499115912422,-0.6962152147711675,-0.19266098257989744,-0.43164099084939905,1.0405978199672612,0.603060343164657,-0.49732911487238074
87,3882.67,1375.36,1081.36,0.2650,0.3650,-0.001182499115912422,-0.6962152147711675,-0.19266098257989744,-0.43164099084939905,1.0405978199672612,0.603060343164657,-0.49732911487238074
88,3882.67,1338.95,1084.44,0.2800,0.3800,-0.001182499115912422,-0.6962152147711675,-0.19266098257989744,-0.43164099084939905,1.0405978199672612,0.603060343164657,-0.49732911487238074
89,3882.67,1254.32,1051.08,0.2950,0.3950,-0.001182499115912422,-0.6962152147711675,-0.19266098257989744,-0.43164099084939905,1.0405978199672612,0.603060343164657,-0.49732911487238074
90,3882.67,1229.92,964.26,0.3000,0.4100,-0.001182499115912422,-0.6962152147711675,-0.19266098257989744,-0.43164099084939905,1.0405978199672612,0.603060343164657,-0.49732911487238074
91,3882.67,1171.68,998.94,0.3000,0.4250,-0.001182499115912422,-0.6962152147711675,-0.19266098257989744,-0.43164099084939905,1.0405978199672612,0.603060343164657,-0.49732911487238074
92,3882.67,1312.74,1054.31,0.3000,0.4400,-0.001182499115912422,-0.6962152147711675,-0.19266098257989744,-0.43164099084939905,1.0405978199672612,0.603060343164657,-0.49732911487238074
93,3882.67,1320.79,1097.76,0.3000,0.4500,-0.001182499115912422,-0.6962152147711675,-0.19266098257989744,-0.43164099084939905,1.0405978199672612,0.603060343164657,-0.49732911487238074
94,3882.67,1250.52,1072.39,0.3000,0.4500,-0.001182499115912422,-0.6962152147711675,-0.19266098257989744,-0.43164099084939905,1.0405978199672612,0.603060343164657,-0.49732911487238074
95,3882.67,1326.23,1053.95,0.3000,0.4500,-0.001182499115912422,-0.6962152147711675,-0.19266098257989744,-0.43164099084939905,1.0405978199672612,0.603060343164657,-0.49732911487238074
96,3882.67,1371.53,1103.72,0.3000,0.4500,-0.001182499115912422,-0.6962152147711675,-0.19266098257989744,-0.43164099084939905,1.0405978199672612,0.603060343164657,-0.49732911487238074
97,3882.67,1315.21,1066.12,0.3000,0.4500,-0.001182499115912422,-0.6962152147711675,-0.19266098257989744,-0.43164099084939905,1.0405978199672612,0.603060343164657,-0.49732911487238074
98,3882.67,1404.38,1098.49,0.3000,0.4500,-0.001182499115912422,-0.6962152147711675,-0.19266098257989744,-0.43164099084939905,1.0405978199672612,0.603060343164657,-0.49732911487238074
99,3882.67,1362.58,1136.93,0.3000,0.4500,-0.001182499115912422,-0.6962152147711675,-0.19266098257989744,-0.43164099084939905,1.0405978199672612,0.603060343164657,-0.49732911487238074
100,3882.67,1250.50,1090.42,0.3000,0.4500,-0.001182499115912422,-0.6962152147711675,-0.19266098257989744,-0.43164099084939905,1.0405978199672612,0.603060343164657,-0.49732911487238074
101,3882.67,1213.56,1003.19,0.3000,0.4500,-0.001182499115912422,-0.6962152147711675,-0.19266098257989744,-0.43164099084939905,1.0405978199672612,0.603060343164657,-0.49732911487238074
102,3882.67,1210.95,999.24,0.3000,0.4500,-0.001182499115912422,-0.6962152147711675,-0.19266098257989744,-0.43164099084939905,1.0405978199672612,0.603060343164657,-0.49732911487238074
103,3882.67,1380.24,1122.06,0.3000,0.4500,-0.001182499115912422,-0.6962152147711675,-0.19266098257989744,-0.43164099084939905,1.0405978199672612,0.603060343164657,-0.49732911487238074
104,3882.67,1269.60,1093.92,0.3000,0.4500,-0.001182499115912422,-0.6962152147711675,-0.19266098257989744,-0.43164099084939905,1.0405978199672612,0.603060343164657,-0.49732911487238074
105,3882.67,1165.22,1012.81,0.3000,0.4500,-0.001182499115912422,-0.6962152147711675,-0.19266098257989744,-0.43164099084939905,1.0405978199672612,0.603060343164657,-0.49732911487238074
106,3882.67,1243.47,1018.43,0.3000,0.4500,-0.001182499115912422,-0.6962152147711675,-0.19266098257989744,-0.43164099084939905,1.0405978199672612,0.603060343164657,-0.49732911487238074
107,3882.67,1202.78,1003.48,0.3000,0.4500,-0.001182499115912422,-0.6962152147711675,-0.19266098257989744,-0.43164099084939905,1.0405978199672612,0.603060343164657,-0.49732911487238074
108,3882.67,1120.26,909.33,0.3000,0.4500,-0.001182499115912422,-0.6962152147711675,-0.19266098257989744,-0.43164099084939905,1.0405978199672612,0.603060343164657,-0.49732911487238074
109,3882.67,1249.87,962.63,0.3000,0.4500,-0.001182499115912422,-0.6962152147711675,-0.19266098257989744,-0.43164099084939905,1.0405978199672612,0.603060343164657,-0.49732911487238074
110,3882.67,1203.73,984.37,0.3000,0.4500,-0.001182499115912422,-0.6962152147711675,-0.19266098257989744,-0.43164099084939905,1.0405978199672612,0.603060343164657,-0.49732911487238074
111,3882.67,1253.34,943.03,0.3000,0.4500,-0.001182499115912422,-0.6962152147711675,-0.19266098257989744,-0.43164099084939905,1.0405978199672612,0.603060343164657,-0.49732911487238074
112,3882.67,1298.30,1101.33,0.3000,0.4500,-0.001182499115912422,-0.6962152147711675,-0.19266098257989744,-0.43164099084939905,1.0405978199672612,0.603060343164657,-0.49732911487238074
113,3882.67,1219.94,1053.91,0.3000,0.4500,-0.001182499115912422,-0.6962152147711675,-0.19266098257989744,-0.43164099084939905,1.0405978199672612,0.603060343164657,-0.49732911487238074
114,3882.67,1240.52,979.53,0.3000,0.4500,-0.001182499115912422,-0.6962152147711675,-0.19266098257989744,-0.43164099084939905,1.0405978199672612,0.603060343164657,-0.49732911487238074
115,3882.67,1322.24,1076.24,0.3000,0.4500,-0.001182499115912422,-0.6962152147711675,-0.19266098257989744,-0.43164099084939905,1.0405978199672612,0.603060343164657,-0.49732911487238074
116,3882.67,1177.33,1018.86,0.3000,0.4500,-0.001182499115912422,-0.6962152147711675,-0.19266098257989744,-0.43164099084939905,1.0405978199672612,0.603060343164657,-0.49732911487238074
117,3882.67,1212.02,929.29,0.3000,0.4500,-0.001182499115912422,-0.6962152147711675,-0.19266098257989744,-0.43164099084939905,1.0405978199672612,0.603060343164657,-0.49732911487238074
118,3882.67,1293.85,1029.07,0.3000,0.4500,-0.001182499115912422,-0.6962152147711675,-0.19266098257989744,-0.43164099084939905,1.0405978199672612,0.603060343164657,-0.49732911487238074
119,3882.67,1101.72,848.37,0.3000,0.4500,-0.001182499115912422,-0.6962152147711675,-0.19266098257989744,-0.43164099084939905,1.0405978199672612,0.603060343164657,-0.49732911487238074
120,3882.67,1283.54,1034.89,0.3000,0.4500,-0.001182499115912422,-0.6962152147711675,-0.19266098257989744,-0.43164099084939905,1.0405978199672612,0.603060343164657,-0.49732911487238074
121,3882.67,1264.27,1084.14,0.3000,0.4500,-0.001182499115912422,-0.6962152147711675,-0.19266098257989744,-0.43164099084939905,1.0405978199672612,0.603060343164657,-0.49732911487238074
122,3882.67,1208.86,1057.15,0.3000,0.4500,-0.001182499115912422,-0.6962152147711675,-0.19266098257989744,-0.43164099084939905,1.0405978199672612,0.603060343164657,-0.49732911487238074
123,3882.67,1196.38,994.27,0.3000,0.4500,-0.001182499115912422,-0.6962152147711675,-0.19266098257989744,-0.43164099084939905,1.0405978199672612,0.603060343164657,-0.49732911487238074
124,3882.67,1261.02,969.44,0.3000,0.4500,-0.001182499115912422,-0.6962152147711675,-0.19266098257989744,-0.43164099084939905,1.0405978199672612,0.603060343164657,-0.49732911487238074
125,3882.67,1179.65,900.45,0.3000,0.4500,-0.001182499115912422,-0.6962152147711675,-0.19266098257989744,-0.43164099084939905,1.0405978199672612,0.603060343164657,-0.49732911487238074
126,3882.67,1260.77,1027.42,0.3000,0.4500,-0.001182499115912422,-0.6962152147711675,-0.19266098257989744,-0.43164099084939905,1.0405978199672612,0.603060343164657,-0.49732911487238074
127,3882.67,1337.99,1062.93,0.3000,0.4500,-0.001182499115912422,-0.6962152147711675,-0.19266098257989744,-0.43164099084939905,1.0405978199672612,0.603060343164657,-0.49732911487238074
128,3882.67,1185.04,984.58,0.3000,0.4500,-0.001182499115912422,-0.6962152147711675,-0.19266098257989744,-0.43164099084939905,1.0405978199672612,0.603060343164657,-0.49732911487238074
129,3882.67,1233.48,990.57,0.3000,0.4500,-0.001182499115912422,-0.6962152147711675,-0.19266098257989744,-0.43164099084939905,1.0405978199672612,0.603060343164657,-0.49732911487238074
130,3882.67,1202.45,1009.14,0.3000,0.4500,-0.001182499115912422,-0.6962152147711675,-0.19266098257989744,-0.43164099084939905,1.0405978199672612,0.603060343164657,-0.49732911487238074
131,3882.67,1239.24,1062.68,0.3000,0.4500,-0.001182499115912422,-0.6962152147711675,-0.19266098257989744,-0.43164099084939905,1.0405978199672612,0.603060343164657,-0.49732911487238074
132,3882.67,1200.03,948.84,0.3000,0.4500,-0.001182499115912422,-0.6962152147711675,-0.19266098257989744,-0.43164099084939905,1.0405978199672612,0.603060343164657,-0.49732911487238074
133,3882.67,1120.83,932.11,0.3000,0.4500,-0.001182499115912422,-0.6962152147711675,-0.19266098257989744,-0.43164099084939905,1.0405978199672612,0.603060343164657,-0.49732911487238074
134,3882.67,1299.63,997.97,0.3000,0.4500,-0.001182499115912422,-0.6962152147711675,-0.19266098257989744,-0.43164099084939905,1.0405978199672612,0.603060343164657,-0.49732911487238074
135,4691.67,1362.29,1118.50,0.3000,0.4500,-0.001182499115912422,-0.6401178535610226,-0.19266098257989744,-0.43164099084939905,1.0405978199672612,0.5030416545346567,-0.49732911487238074
136,4691.67,1194.24,989.39,0.2900,0.4400,-0.001182499115912422,-0.6401178535610226,-0.19266098257989744,-0.43164099084939905,1.0405978199672612,0.5030416545346567,-0.49732911487238074
137,4691.67,1293.32,996.30,0.2800,0.4300,-0.001182499115912422,-0.6401178535610226,-0.19266098257989744,-0.43164099084939905,1.0405978199672612,0.5030416545346567,-0.49732911487238074
138,4691.67,1237.92,968.26,0.2700,0.4200,-0.001182499115912422,-0.6401178535610226,-0.19266098257989744,-0.43164099084939905,1.0405978199672612,0.5030416545346567,-0.49732911487238074
139,4691.67,1212.54,990.58,0.2600,0.4100,-0.001182499115912422,-0.6401178535610226,-0.19266098257989744,-0.43164099084939905,1.0405978199672612,0.5030416545346567,-0.49732911487238074
