generation,best_fitness,average_fitness,std_dev_fitness,mutation_rate,mutation_strength,best_weight_0,best_weight_1,best_weight_2,best_weight_3,best_weight_4,best_weight_5,best_weight_6
68,4292.33,2054.54,1617.52,0.1700,0.2900,-0.23478970048819947,-0.1920597062569656,-0.21369117678949917,-0.7212324032659004,0.6542464145896698,0.42490370113120746,-0.1779196090708043
69,4292.33,1904.01,1573.42,0.1600,0.2800,-0.23478970048819947,-0.1920597062569656,-0.21369117678949917,-0.7212324032659004,0.6542464145896698,0.42490370113120746,-0.1779196090708043
70,4292.33,1880.17,1592.02,0.1500,0.2700,-0.23478970048819947,-0.1920597062569656,-0.21369117678949917,-0.7212324032659004,0.6542464145896698,0.42490370113120746,-0.1779196090708043
71,4292.33,2272.04,1632.61,0.1400,0.2600,-0.23478970048819947,-0.1920597062569656,-0.21369117678949917,-0.7212324032659004,0.6542464145896698,0.42490370113120746,-0.1779196090708043
72,4292.33,2323.65,1699.20,0.1300,0.2500,-0.23478970048819947,-0.1920597062569656,-0.21369117678949917,-0.7212324032659004,0.6542464145896698,0.42490370113120746,-0.1779196090708043
73,4292.33,2260.62,1668.58,0.1200,0.2400,-0.23478970048819947,-0.1920597062569656,-0.21369117678949917,-0.7212324032659004,0.6542464145896698,0.42490370113120746,-0.1779196090708043
74,4292.33,2335.92,1678.89,0.1100,0.2300,-0.23478970048819947,-0.1920597062569656,-0.21369117678949917,-0.7212324032659004,0.6542464145896698,0.42490370113120746,-0.1779196090708043
75,4292.33,2562.89,1704.94,0.1000,0.2200,-0.23478970048819947,-0.1920597062569656,-0.21369117678949917,-0.7212324032659004,0.6542464145896698,0.42490370113120746,-0.1779196090708043
76,4292.33,2596.22,1678.11,0.0900,0.2100,-0.23478970048819947,-0.1920597062569656,-0.21369117678949917,-0.7212324032659004,0.6542464145896698,0.42490370113120746,-0.1779196090708043
77,4292.33,2540.50,1671.87,0.0800,0.2000,-0.23478970048819947,-0.1920597062569656,-0.21369117678949917,-0.7212324032659004,0.6542464145896698,0.42490370113120746,-0.1779196090708043
78,4292.33,2776.45,1689.40,0.0700,0.1900,-0.23478970048819947,-0.1920597062569656,-0.21369117678949917,-0.7212324032659004,0.6542464145896698,0.42490370113120746,-0.1779196090708043
79,4292.33,3033.34,1627.81,0.0600,0.1800,-0.23478970048819947,-0.1920597062569656,-0.21369117678949917,-0.7212324032659004,0.6542464145896698,0.42490370113120746,-0.1779196090708043
80,4292.33,3221.24,1573.38,0.0500,0.1700,-0.23478970048819947,-0.1920597062569656,-0.21369117678949917,-0.7212324032659004,0.6542464145896698,0.42490370113120746,-0.1779196090708043
81,4292.33,3049.51,1613.66,0.0600,0.1800,-0.23478970048819947,-0.1920597062569656,-0.21369117678949917,-0.7212324032659004,0.6542464145896698,0.42490370113120746,-0.1779196090708043
82,4292.33,2865.59,1682.31,0.0700,0.1900,-0.23478970048819947,-0.1920597062569656,-0.21369117678949917,-0.7212324032659004,0.6542464145896698,0.42490370113120746,-0.1779196090708043
83,4292.33,2786.38,1661.10,0.0800,0.2000,-0.23478970048819947,-0.1920597062569656,-0.21369117678949917,-0.7212324032659004,0.6542464145896698,0.42490370113120746,-0.1779196090708043
84,4292.33,2681.47,1664.40,0.0900,0.2100,-0.23478970048819947,-0.1920597062569656,-0.21369117678949917,-0.7212324032659004,0.6542464145896698,0.42490370113120746,-0.1779196090708043
85,4292.33,2243.91,1638.76,0.1000,0.2200,-0.23478970048819947,-0.1920597062569656,-0.21369117678949917,-0.7212324032659004,0.6542464145896698,0.42490370113120746,-0.1779196090708043
86,4292.33,2501.80,1691.43,0.1100,0.2300,-0.23478970048819947,-0.1920597062569656,-0.21369117678949917,-0.7212324032659004,0.6542464145896698,0.42490370113120746,-0.1779196090708043
87,4292.33,2495.89,1667.15,0.1200,0.2400,-0.23478970048819947,-0.1920597062569656,-0.21369117678949917,-0.7212324032659004,0.6542464145896698,0.42490370113120746,-0.1779196090708043
88,4292.33,2024.12,1618.56,0.1300,0.2500,-0.23478970048819947,-0.1920597062569656,-0.21369117678949917,-0.7212324032659004,0.6542464145896698,0.42490370113120746,-0.1779196090708043
89,4292.33,2295.65,1643.63,0.1400,0.2600,-0.23478970048819947,-0.1920597062569656,-0.21369117678949917,-0.7212324032659004,0.6542464145896698,0.42490370113120746,-0.1779196090708043
90,4292.33,2177.88,1623.89,0.1500,0.2700,-0.23478970048819947,-0.1920597062569656,-0.21369117678949917,-0.7212324032659004,0.6542464145896698,0.42490370113120746,-0.1779196090708043
91,4292.33,2003.03,1558.28,0.1600,0.2800,-0.23478970048819947,-0.1920597062569656,-0.21369117678949917,-0.7212324032659004,0.6542464145896698,0.42490370113120746,-0.1779196090708043
92,4292.33,2086.38,1615.40,0.1700,0.2900,-0.23478970048819947,-0.1920597062569656,-0.21369117678949917,-0.7212324032659004,0.6542464145896698,0.42490370113120746,-0.1779196090708043
93,4292.33,1704.89,1474.38,0.1800,0.3000,-0.23478970048819947,-0.1920597062569656,-0.21369117678949917,-0.7212324032659004,0.6542464145896698,0.42490370113120746,-0.1779196090708043
94,4292.33,1818.13,1472.89,0.1900,0.3100,-0.23478970048819947,-0.1920597062569656,-0.21369117678949917,-0.7212324032659004,0.6542464145896698,0.42490370113120746,-0.1779196090708043
95,4292.33,1667.81,1435.22,0.2000,0.3200,-0.23478970048819947,-0.1920597062569656,-0.21369117678949917,-0.7212324032659004,0.6542464145896698,0.42490370113120746,-0.1779196090708043
96,4292.33,1718.39,1514.84,0.2100,0.3300,-0.23478970048819947,-0.1920597062569656,-0.21369117678949917,-0.7212324032659004,0.6542464145896698,0.42490370113120746,-0.1779196090708043
97,4292.33,1513.50,1292.30,0.2200,0.3400,-0.23478970048819947,-0.1920597062569656,-0.21369117678949917,-0.7212324032659004,0.6542464145896698,0.42490370113120746,-0.1779196090708043
98,4292.33,1636.77,1404.39,0.2300,0.3500,-0.23478970048819947,-0.1920597062569656,-0.21369117678949917,-0.7212324032659004,0.6542464145896698,0.42490370113120746,-0.1779196090708043
99,4292.33,1633.36,1427.80,0.2400,0.3600,-0.23478970048819947,-0.1920597062569656,-0.21369117678949917,-0.7212324032659004,0.6542464145896698,0.42490370113120746,-0.1779196090708043
100,4292.33,1402.30,1163.92,0.2500,0.3700,-0.23478970048819947,-0.1920597062569656,-0.21369117678949917,-0.7212324032659004,0.6542464145896698,0.42490370113120746,-0.1779196090708043
101,4292.33,1431.31,1326.24,0.2500,0.3800,-0.23478970048819947,-0.1920597062569656,-0.21369117678949917,-0.7212324032659004,0.6542464145896698,0.42490370113120746,-0.1779196090708043
102,4292.33,1369.97,1205.91,0.2500,0.3900,-0.23478970048819947,-0.1920597062569656,-0.21369117678949917,-0.7212324032659004,0.6542464145896698,0.42490370113120746,-0.1779196090708043
103,4292.33,1508.41,1320.65,0.2500,0.4000,-0.23478970048819947,-0.1920597062569656,-0.21369117678949917,-0.7212324032659004,0.6542464145896698,0.42490370113120746,-0.1779196090708043
104,4292.33,1459.15,1349.40,0.2500,0.4000,-0.23478970048819947,-0.1920597062569656,-0.21369117678949917,-0.7212324032659004,0.6542464145896698,0.42490370113120746,-0.1779196090708043
105,4292.33,1484.97,1367.20,0.2500,0.4000,-0.23478970048819947,-0.1920597062569656,-0.21369117678949917,-0.7212324032659004,0.6542464145896698,0.42490370113120746,-0.1779196090708043
106,4292.33,1532.94,1353.70,0.2500,0.4000,-0.23478970048819947,-0.1920597062569656,-0.21369117678949917,-0.7212324032659004,0.6542464145896698,0.42490370113120746,-0.1779196090708043
107,4292.33,1451.19,1313.69,0.2500,0.4000,-0.23478970048819947,-0.1920597062569656,-0.21369117678949917,-0.7212324032659004,0.6542464145896698,0.42490370113120746,-0.1779196090708043
108,4292.33,1451.49,1335.63,0.2500,0.4000,-0.23478970048819947,-0.1920597062569656,-0.21369117678949917,-0.7212324032659004,0.6542464145896698,0.42490370113120746,-0.1779196090708043
109,4292.33,1453.73,1343.71,0.2500,0.4000,-0.23478970048819947,-0.1920597062569656,-0.21369117678949917,-0.7212324032659004,0.6542464145896698,0.42490370113120746,-0.1779196090708043
110,4292.33,1607.12,1392.32,0.2500,0.4000,-0.23478970048819947,-0.1920597062569656,-0.21369117678949917,-0.7212324032659004,0.6542464145896698,0.42490370113120746,-0.1779196090708043
111,4292.33,1370.79,1293.04,0.2500,0.4000,-0.23478970048819947,-0.1920597062569656,-0.21369117678949917,-0.7212324032659004,0.6542464145896698,0.42490370113120746,-0.1779196090708043
112,4292.33,1350.94,1151.80,0.2500,0.4000,-0.23478970048819947,-0.1920597062569656,-0.21369117678949917,-0.7212324032659004,0.6542464145896698,0.42490370113120746,-0.1779196090708043
113,4292.33,1474.51,1376.35,0.2500,0.4000,-0.23478970048819947,-0.1920597062569656,-0.21369117678949917,-0.7212324032659004,0.6542464145896698,0.42490370113120746,-0.1779196090708043
114,4292.33,1616.28,1397.09,0.2500,0.4000,-0.23478970048819947,-0.1920597062569656,-0.21369117678949917,-0.7212324032659004,0.6542464145896698,0.42490370113120746,-0.1779196090708043
115,4292.33,1405.08,1300.80,0.2500,0.4000,-0.23478970048819947,-0.1920597062569656,-0.21369117678949917,-0.7212324032659004,0.6542464145896698,0.42490370113120746,-0.1779196090708043
116,4292.33,1532.34,1346.54,0.2500,0.4000,-0.23478970048819947,-0.1920597062569656,-0.21369117678949917,-0.7212324032659004,0.6542464145896698,0.42490370113120746,-0.1779196090708043
117,4292.33,1552.18,1332.57,0.2500,0.4000,-0.23478970048819947,-0.1920597062569656,-0.21369117678949917,-0.7212324032659004,0.6542464145896698,0.42490370113120746,-0.1779196090708043
118,4292.33,1530.56,1372.07,0.2500,0.4000,-0.23478970048819947,-0.1920597062569656,-0.21369117678949917,-0.7212324032659004,0.6542464145896698,0.42490370113120746,-0.1779196090708043
119,4292.33,1442.45,1318.46,0.2500,0.4000,-0.23478970048819947,-0.1920597062569656,-0.21369117678949917,-0.7212324032659004,0.6542464145896698,0.42490370113120746,-0.1779196090708043
120,4292.33,1353.96,1258.30,0.2500,0.4000,-0.23478970048819947,-0.1920597062569656,-0.21369117678949917,-0.7212324032659004,0.6542464145896698,0.42490370113120746,-0.1779196090708043
121,4292.33,1328.13,1164.23,0.2500,0.4000,-0.23478970048819947,-0.1920597062569656,-0.21369117678949917,-0.7212324032659004,0.6542464145896698,0.42490370113120746,-0.1779196090708043
122,4292.33,1520.58,1381.23,0.2500,0.4000,-0.23478970048819947,-0.1920597062569656,-0.21369117678949917,-0.7212324032659004,0.6542464145896698,0.42490370113120746,-0.1779196090708043
123,4292.33,1573.10,1355.77,0.2500,0.4000,-0.23478970048819947,-0.1920597062569656,-0.21369117678949917,-0.7212324032659004,0.6542464145896698,0.42490370113120746,-0.1779196090708043
124,4292.33,1405.96,1263.59,0.2500,0.4000,-0.23478970048819947,-0.1920597062569656,-0.21369117678949917,-0.7212324032659004,0.6542464145896698,0.42490370113120746,-0.1779196090708043
125,4292.33,1474.52,1339.12,0.2500,0.4000,-0.23478970048819947,-0.1920597062569656,-0.21369117678949917,-0.7212324032659004,0.6542464145896698,0.42490370113120746,-0.1779196090708043
126,4292.33,1391.02,1285.22,0.2500,0.4000,-0.23478970048819947,-0.1920597062569656,-0.21369117678949917,-0.7212324032659004,0.6542464145896698,0.42490370113120746,-0.1779196090708043
127,4292.33,1346.72,1233.36,0.2500,0.4000,-0.23478970048819947,-0.1920597062569656,-0.21369117678949917,-0.7212324032659004,0.6542464145896698,0.42490370113120746,-0.1779196090708043
128,4292.33,1435.94,1273.38,0.2500,0.4000,-0.23478970048819947,-0.1920597062569656,-0.21369117678949917,-0.7212324032659004,0.6542464145896698,0.42490370113120746,-0.1779196090708043
129,4292.33,1448.69,1351.91,0.2500,0.4000,-0.23478970048819947,-0.1920597062569656,-0.21369117678949917,-0.7212324032659004,0.6542464145896698,0.42490370113120746,-0.1779196090708043
130,4292.33,1589.22,1373.52,0.2500,0.4000,-0.23478970048819947,-0.1920597062569656,-0.21369117678949917,-0.7212324032659004,0.6542464145896698,0.42490370113120746,-0.1779196090708043
131,4292.33,1389.45,1174.71,0.2500,0.4000,-0.23478970048819947,-0.1920597062569656,-0.21369117678949917,-0.7212324032659004,0.6542464145896698,0.42490370113120746,-0.1779196090708043
132,4292.33,1451.16,1311.46,0.2500,0.4000,-0.23478970048819947,-0.1920597062569656,-0.21369117678949917,-0.7212324032659004,0.6542464145896698,0.42490370113120746,-0.1779196090708043
133,4292.33,1498.51,1309.44,0.2500,0.4000,-0.23478970048819947,-0.1920597062569656,-0.21369117678949917,-0.7212324032659004,0.6542464145896698,0.42490370113120746,-0.1779196090708043
134,4292.33,1442.93,1301.25,0.2500,0.4000,-0.23478970048819947,-0.1920597062569656,-0.21369117678949917,-0.7212324032659004,0.6542464145896698,0.42490370113120746,-0.1779196090708043
135,4292.33,1487.22,1332.83,0.2500,0.4000,-0.23478970048819947,-0.1920597062569656,-0.21369117678949917,-0.7212324032659004,0.6542464145896698,0.42490370113120746,-0.1779196090708043
136,4292.33,1614.89,1416.22,0.2500,0.4000,-0.23478970048819947,-0.1920597062569656,-0.21369117678949917,-0.7212324032659004,0.6542464145896698,0.42490370113120746,-0.1779196090708043
137,4292.33,1340.37,1221.99,0.2500,0.4000,-0.23478970048819947,-0.1920597062569656,-0.21369117678949917,-0.7212324032659004,0.6542464145896698,0.42490370113120746,-0.1779196090708043
138,4292.33,1518.44,1353.06,0.2500,0.4000,-0.23478970048819947,-0.1920597062569656,-0.21369117678949917,-0.7212324032659004,0.6542464145896698,0.42490370113120746,-0.1779196090708043
139,4292.33,1533.12,1358.36,0.2500,0.4000,-0.23478970048819947,-0.1920597062569656,-0.21369117678949917,-0.7212324032659004,0.6542464145896698,0.42490370113120746,-0.1779196090708043
140,4292.33,1525.14,1384.87,0.2500,0.4000,-0.23478970048819947,-0.1920597062569656,-0.21369117678949917,-0.7212324032659004,0.6542464145896698,0.42490370113120746,-0.1779196090708043
141,4292.33,1575.41,1364.71,0.2500,0.4000,-0.23478970048819947,-0.1920597062569656,-0.21369117678949917,-0.7212324032659004,0.6542464145896698,0.42490370113120746,-0.1779196090708043
142,4292.33,1532.03,1345.39,0.2500,0.4000,-0.23478970048819947,-0.1920597062569656,-0.21369117678949917,-0.7212324032659004,0.6542464145896698,0.42490370113120746,-0.1779196090708043
143,4292.33,1468.19,1301.78,0.2500,0.4000,-0.23478970048819947,-0.1920597062569656,-0.21369117678949917,-0.7212324032659004,0.6542464145896698,0.42490370113120746,-0.1779196090708043
144,4292.33,1394.20,1256.04,0.2500,0.4000,-0.23478970048819947,-0.1920597062569656,-0.21369117678949917,-0.7212324032659004,0.6542464145896698,0.42490370113120746,-0.1779196090708043
